index,units_sold,discount,placement,end_of_aisle,public_holiday,sales,price,male_ratio,avg_income,avg_income_delta,avg_income_quartile,temperature,week_years,competing_brand_6pk_price,competing_brand_discount
2017/07/21,45,FALSE,bottom-shelf,FALSE,FALSE,945,21,0.44312528,75198.91986,-4801.080137,2,33,29 - 2017,14,TRUE
2017/07/22,50,FALSE,bottom-shelf,FALSE,FALSE,1050,21,0.463906342,89085.78422,9085.784225,4,32,30 - 2017,16.2,FALSE
2017/07/23,33,FALSE,bottom-shelf,FALSE,FALSE,693,21,0.52753992,87732.19727,7732.197267,4,21,30 - 2017,16.2,FALSE
2017/07/24,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.426994469,72698.03515,-7301.96485,1,32,30 - 2017,16.2,FALSE
2017/07/25,28,FALSE,bottom-shelf,FALSE,FALSE,588,21,0.346673519,90375.56808,10375.56808,4,23,30 - 2017,16.2,FALSE
2017/07/26,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.378246091,95540.46261,15540.46261,4,27,30 - 2017,16.2,FALSE
2017/07/27,43,FALSE,bottom-shelf,FALSE,FALSE,903,21,0.529786757,80034.07968,34.07968196,2,31,30 - 2017,16.2,FALSE
2017/07/28,47,FALSE,bottom-shelf,FALSE,FALSE,987,21,0.450710919,95643.48641,15643.48641,4,32,30 - 2017,16.2,FALSE
2017/07/29,44,FALSE,bottom-shelf,FALSE,FALSE,924,21,0.353761114,73715.21413,-6284.785867,1,35,31 - 2017,14,TRUE
2017/07/30,40,FALSE,mid-shelf,FALSE,FALSE,840,21,0.582011071,80834.30721,834.3072062,3,22,31 - 2017,14,TRUE
2017/07/31,48,FALSE,mid-shelf,FALSE,FALSE,1008,21,0.587254858,83326.83068,3326.830677,3,34,31 - 2017,14,TRUE
2017/08/01,30,FALSE,mid-shelf,FALSE,FALSE,630,21,0.708957836,90143.1207,10143.1207,4,32,31 - 2017,14,TRUE
2017/08/02,35,FALSE,mid-shelf,FALSE,FALSE,735,21,0.568533316,78487.06424,-1512.935758,2,31,31 - 2017,14,TRUE
2017/08/03,20,FALSE,mid-shelf,FALSE,FALSE,420,21,0.392639908,89215.281,9215.280998,4,24,31 - 2017,14,TRUE
2017/08/04,41,FALSE,mid-shelf,FALSE,FALSE,861,21,0.495798897,81041.72046,1041.720465,3,26,31 - 2017,14,TRUE
2017/08/05,22,FALSE,mid-shelf,FALSE,FALSE,462,21,0.205142003,88019.47559,8019.475586,4,22,32 - 2017,14,TRUE
2017/08/06,33,FALSE,bottom-shelf,FALSE,FALSE,693,21,0.434910037,91217.45795,11217.45795,4,32,32 - 2017,14,TRUE
2017/08/07,43,FALSE,bottom-shelf,FALSE,TRUE,903,21,0.44268643,90118.72797,10118.72797,4,34,32 - 2017,14,TRUE
2017/08/08,9,FALSE,bottom-shelf,FALSE,FALSE,189,21,0.610615708,67588.65899,-12411.34101,1,20,32 - 2017,14,TRUE
2017/08/09,22,FALSE,bottom-shelf,FALSE,FALSE,462,21,0.429320392,83231.20448,3231.204476,3,21,32 - 2017,14,TRUE
2017/08/10,6,FALSE,bottom-shelf,FALSE,FALSE,126,21,0.555415878,95112.17642,15112.17642,4,19,32 - 2017,14,TRUE
2017/08/11,13,FALSE,bottom-shelf,FALSE,FALSE,273,21,0.671851538,74654.58353,-5345.416466,1,18,32 - 2017,14,TRUE
2017/08/12,27,FALSE,bottom-shelf,FALSE,FALSE,567,21,0.518928773,72002.6053,-7997.394699,1,19,33 - 2017,16.2,FALSE
2017/08/13,55,FALSE,top-shelf,FALSE,FALSE,1155,21,0.498263845,81512.28873,1512.28873,3,27,33 - 2017,16.2,FALSE
2017/08/14,45,FALSE,top-shelf,FALSE,FALSE,945,21,0.57937816,82226.0258,2226.025798,3,20,33 - 2017,16.2,FALSE
2017/08/15,44,FALSE,top-shelf,FALSE,FALSE,924,21,0.410541191,68079.96171,-11920.03829,1,30,33 - 2017,16.2,FALSE
2017/08/16,42,FALSE,top-shelf,FALSE,FALSE,882,21,0.476302136,75589.44703,-4410.552969,2,20,33 - 2017,16.2,FALSE
2017/08/17,56,FALSE,top-shelf,FALSE,FALSE,1176,21,0.591616939,82752.8766,2752.876598,3,30,33 - 2017,16.2,FALSE
2017/08/18,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.566892453,70056.644,-9943.356003,1,30,33 - 2017,16.2,FALSE
2017/08/19,38,FALSE,top-shelf,FALSE,FALSE,798,21,0.699625454,87754.73343,7754.733432,4,22,34 - 2017,14,TRUE
2017/08/20,45,FALSE,top-shelf,FALSE,FALSE,945,21,0.504458622,88938.28776,8938.287758,4,34,34 - 2017,14,TRUE
2017/08/21,28,FALSE,top-shelf,FALSE,FALSE,588,21,0.563213667,72933.23241,-7066.767593,1,27,34 - 2017,14,TRUE
2017/08/22,36,FALSE,top-shelf,FALSE,FALSE,756,21,0.393084807,80503.64963,503.6496334,3,24,34 - 2017,14,TRUE
2017/08/23,28,FALSE,top-shelf,FALSE,FALSE,588,21,0.457059888,85589.76011,5589.76011,4,28,34 - 2017,14,TRUE
2017/08/24,24,FALSE,top-shelf,FALSE,FALSE,504,21,0.527197864,71693.40785,-8306.592146,1,22,34 - 2017,14,TRUE
2017/08/25,49,FALSE,top-shelf,FALSE,FALSE,1029,21,0.403204898,82252.78264,2252.782642,3,31,34 - 2017,14,TRUE
2017/08/26,52,FALSE,top-shelf,FALSE,FALSE,1092,21,0.585054028,72549.08495,-7450.915046,1,31,35 - 2017,16.2,FALSE
2017/08/27,47,FALSE,top-shelf,FALSE,FALSE,987,21,0.502252498,68290.09619,-11709.90381,1,23,35 - 2017,16.2,FALSE
2017/08/28,41,FALSE,top-shelf,FALSE,FALSE,861,21,0.475036638,66345.89205,-13654.10795,1,27,35 - 2017,16.2,FALSE
2017/08/29,55,FALSE,top-shelf,FALSE,FALSE,1155,21,0.358152317,89144.21566,9144.215662,4,34,35 - 2017,16.2,FALSE
2017/08/30,60,FALSE,top-shelf,FALSE,FALSE,1260,21,0.555843794,83616.28347,3616.283467,3,32,35 - 2017,16.2,FALSE
2017/08/31,53,FALSE,top-shelf,FALSE,FALSE,1113,21,0.524833369,80299.19936,299.1993612,3,29,35 - 2017,16.2,FALSE
2017/09/01,48,FALSE,top-shelf,FALSE,FALSE,1008,21,0.61647836,67752.97512,-12247.02488,1,28,35 - 2017,16.2,FALSE
2017/09/02,62,FALSE,top-shelf,FALSE,FALSE,1302,21,0.498515704,77822.70602,-2177.293978,2,32,36 - 2017,16.2,FALSE
2017/09/03,52,FALSE,bottom-shelf,FALSE,FALSE,1092,21,0.295773119,77845.22733,-2154.772665,2,34,36 - 2017,16.2,FALSE
2017/09/04,47,FALSE,bottom-shelf,FALSE,FALSE,987,21,0.706240999,73379.83983,-6620.160168,1,35,36 - 2017,16.2,FALSE
2017/09/05,17,FALSE,bottom-shelf,FALSE,FALSE,357,21,0.509363119,68052.94998,-11947.05002,1,20,36 - 2017,16.2,FALSE
2017/09/06,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.392659662,83288.50878,3288.508778,3,25,36 - 2017,16.2,FALSE
2017/09/07,17,FALSE,bottom-shelf,FALSE,FALSE,357,21,0.484473456,89030.43099,9030.430993,4,20,36 - 2017,16.2,FALSE
2017/09/08,48,FALSE,bottom-shelf,FALSE,FALSE,1008,21,0.569721657,79454.42706,-545.5729427,2,32,36 - 2017,16.2,FALSE
2017/09/09,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.531841606,82171.6083,2171.608304,3,21,37 - 2017,16.2,FALSE
2017/09/10,49,FALSE,bottom-shelf,FALSE,FALSE,1029,21,0.450972919,88541.42195,8541.421953,4,33,37 - 2017,16.2,FALSE
2017/09/11,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.448135737,90040.9735,10040.9735,4,27,37 - 2017,16.2,FALSE
2017/09/12,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.366897796,70064.70447,-9935.295528,1,31,37 - 2017,16.2,FALSE
2017/09/13,39,FALSE,bottom-shelf,FALSE,FALSE,819,21,0.744885525,73817.0895,-6182.910498,1,32,37 - 2017,16.2,FALSE
2017/09/14,25,FALSE,bottom-shelf,FALSE,FALSE,525,21,0.480895102,73475.14244,-6524.857558,1,21,37 - 2017,16.2,FALSE
2017/09/15,40,FALSE,bottom-shelf,FALSE,FALSE,840,21,0.394052925,87260.03397,7260.033973,4,30,37 - 2017,16.2,FALSE
2017/09/16,46,FALSE,bottom-shelf,FALSE,FALSE,966,21,0.450048629,71655.75463,-8344.245373,1,32,38 - 2017,16.2,FALSE
2017/09/17,65,TRUE,bottom-shelf,TRUE,FALSE,1228.5,18.9,0.495697516,64614.14318,-15385.85682,1,24,38 - 2017,16.2,FALSE
2017/09/18,77,TRUE,bottom-shelf,TRUE,FALSE,1455.3,18.9,0.4673205,82673.33338,2673.333379,3,34,38 - 2017,16.2,FALSE
2017/09/19,85,TRUE,bottom-shelf,TRUE,FALSE,1606.5,18.9,0.598979508,82414.62731,2414.627306,3,35,38 - 2017,16.2,FALSE
2017/09/20,45,TRUE,bottom-shelf,TRUE,FALSE,850.5,18.9,0.601158479,76577.65954,-3422.340464,2,18,38 - 2017,16.2,FALSE
2017/09/21,58,TRUE,bottom-shelf,TRUE,FALSE,1096.2,18.9,0.394311526,78193.11352,-1806.886484,2,23,38 - 2017,16.2,FALSE
2017/09/22,63,TRUE,bottom-shelf,TRUE,FALSE,1190.7,18.9,0.463082001,83246.66415,3246.664145,3,20,38 - 2017,16.2,FALSE
2017/09/23,64,TRUE,bottom-shelf,TRUE,FALSE,1209.6,18.9,0.504223646,86343.93125,6343.931248,4,30,39 - 2017,16.2,FALSE
2017/09/24,61,FALSE,bottom-shelf,FALSE,FALSE,1281,21,0.560415815,81233.0644,1233.064398,3,35,39 - 2017,16.2,FALSE
2017/09/25,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.471780253,74816.35699,-5183.643006,1,33,39 - 2017,16.2,FALSE
2017/09/26,23,FALSE,bottom-shelf,FALSE,FALSE,483,21,0.545362134,90711.92951,10711.92951,4,24,39 - 2017,16.2,FALSE
2017/09/27,49,FALSE,bottom-shelf,FALSE,FALSE,1029,21,0.443992331,84339.32457,4339.32457,3,34,39 - 2017,16.2,FALSE
2017/09/28,27,FALSE,bottom-shelf,FALSE,FALSE,567,21,0.445806204,86851.97072,6851.970721,4,30,39 - 2017,16.2,FALSE
2017/09/29,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.466549508,88750.05198,8750.051979,4,19,39 - 2017,16.2,FALSE
2017/09/30,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.410103328,73787.07179,-6212.928212,1,24,40 - 2017,16.2,FALSE
2017/10/01,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.597081939,79677.00298,-322.9970164,2,24,40 - 2017,16.2,FALSE
2017/10/02,36,FALSE,bottom-shelf,FALSE,TRUE,756,21,0.595237851,70866.7614,-9133.238601,1,25,40 - 2017,16.2,FALSE
2017/10/03,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.680103297,84849.10283,4849.10283,3,24,40 - 2017,16.2,FALSE
2017/10/04,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.498288895,104258.664,24258.66399,4,33,40 - 2017,16.2,FALSE
2017/10/05,23,FALSE,bottom-shelf,FALSE,FALSE,483,21,0.293435631,87123.17062,7123.170623,4,25,40 - 2017,16.2,FALSE
2017/10/06,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.497754519,76346.96917,-3653.030834,2,21,40 - 2017,16.2,FALSE
2017/10/07,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.444703985,77070.38704,-2929.612962,2,21,41 - 2017,16.2,FALSE
2017/10/08,51,FALSE,mid-shelf,FALSE,FALSE,1071,21,0.615001409,92767.05007,12767.05007,4,33,41 - 2017,16.2,FALSE
2017/10/09,64,FALSE,mid-shelf,FALSE,FALSE,1344,21,0.338002358,78047.52563,-1952.474369,2,35,41 - 2017,16.2,FALSE
2017/10/10,44,FALSE,mid-shelf,FALSE,FALSE,924,21,0.288161664,80136.45569,136.4556901,3,25,41 - 2017,16.2,FALSE
2017/10/11,39,FALSE,mid-shelf,FALSE,FALSE,819,21,0.508745997,69865.13623,-10134.86377,1,30,41 - 2017,16.2,FALSE
2017/10/12,35,FALSE,mid-shelf,FALSE,FALSE,735,21,0.470887421,71569.66297,-8430.337026,1,27,41 - 2017,16.2,FALSE
2017/10/13,42,FALSE,mid-shelf,FALSE,FALSE,882,21,0.595324613,92950.99665,12950.99665,4,29,41 - 2017,16.2,FALSE
2017/10/14,50,FALSE,mid-shelf,FALSE,FALSE,1050,21,0.42554086,77638.00298,-2361.997017,2,23,42 - 2017,16.2,FALSE
2017/10/15,32,FALSE,bottom-shelf,FALSE,FALSE,672,21,0.473389157,78300.25111,-1699.748893,2,19,42 - 2017,16.2,FALSE
2017/10/16,28,FALSE,bottom-shelf,FALSE,FALSE,588,21,0.404887953,67375.87701,-12624.12299,1,31,42 - 2017,16.2,FALSE
2017/10/17,26,FALSE,bottom-shelf,FALSE,FALSE,546,21,0.598589031,70078.1947,-9921.805302,1,29,42 - 2017,16.2,FALSE
2017/10/18,31,FALSE,bottom-shelf,FALSE,FALSE,651,21,0.534511199,75515.41846,-4484.581541,2,23,42 - 2017,16.2,FALSE
2017/10/19,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.395168034,93202.21305,13202.21305,4,33,42 - 2017,16.2,FALSE
2017/10/20,56,FALSE,bottom-shelf,FALSE,FALSE,1176,21,0.611462276,76494.45834,-3505.54166,2,34,42 - 2017,16.2,FALSE
2017/10/21,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.398129057,80035.77489,35.77489034,2,21,43 - 2017,16.2,FALSE
2017/10/22,70,FALSE,top-shelf,FALSE,FALSE,1470,21,0.596313379,82266.2986,2266.298602,3,33,43 - 2017,16.2,FALSE
2017/10/23,48,FALSE,top-shelf,FALSE,FALSE,1008,21,0.589435919,79508.35542,-491.644584,2,23,43 - 2017,16.2,FALSE
2017/10/24,42,FALSE,top-shelf,FALSE,FALSE,882,21,0.431895867,74447.29967,-5552.700328,1,28,43 - 2017,16.2,FALSE
2017/10/25,47,FALSE,top-shelf,FALSE,FALSE,987,21,0.391219808,86351.15032,6351.150324,4,32,43 - 2017,16.2,FALSE
2017/10/26,48,FALSE,top-shelf,FALSE,FALSE,1008,21,0.48198973,88561.14656,8561.146563,4,32,43 - 2017,16.2,FALSE
2017/10/27,69,FALSE,top-shelf,FALSE,FALSE,1449,21,0.591732186,79069.07414,-930.9258624,2,33,43 - 2017,16.2,FALSE
2017/10/28,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.546433599,71110.90601,-8889.093993,1,30,44 - 2017,16.2,FALSE
2017/10/29,35,TRUE,bottom-shelf,FALSE,FALSE,661.5,18.9,0.565637321,86106.59978,6106.599778,4,20,44 - 2017,16.2,FALSE
2017/10/30,20,TRUE,bottom-shelf,FALSE,FALSE,378,18.9,0.565483146,63260.32121,-16739.67879,1,18,44 - 2017,16.2,FALSE
2017/10/31,58,TRUE,bottom-shelf,FALSE,FALSE,1096.2,18.9,0.537687659,77601.34011,-2398.659894,2,34,44 - 2017,16.2,FALSE
2017/11/01,42,TRUE,bottom-shelf,FALSE,FALSE,793.8,18.9,0.443436548,73109.2007,-6890.799303,1,29,44 - 2017,16.2,FALSE
2017/11/02,62,TRUE,bottom-shelf,FALSE,FALSE,1171.8,18.9,0.565305138,79387.82854,-612.1714594,2,33,44 - 2017,16.2,FALSE
2017/11/03,65,TRUE,bottom-shelf,FALSE,FALSE,1228.5,18.9,0.54802162,83666.67987,3666.679866,3,30,44 - 2017,16.2,FALSE
2017/11/04,64,TRUE,bottom-shelf,FALSE,FALSE,1209.6,18.9,0.383174083,80199.62234,199.6223444,3,31,45 - 2017,16.2,FALSE
2017/11/05,58,FALSE,top-shelf,FALSE,FALSE,1218,21,0.415169919,78896.72519,-1103.274807,2,20,45 - 2017,16.2,FALSE
2017/11/06,50,FALSE,top-shelf,FALSE,FALSE,1050,21,0.554063731,63651.96214,-16348.03786,1,25,45 - 2017,16.2,FALSE
2017/11/07,48,FALSE,top-shelf,FALSE,FALSE,1008,21,0.477257061,91492.48776,11492.48776,4,27,45 - 2017,16.2,FALSE
2017/11/08,73,FALSE,top-shelf,FALSE,FALSE,1533,21,0.60674404,77116.2583,-2883.7417,2,34,45 - 2017,16.2,FALSE
2017/11/09,52,FALSE,top-shelf,FALSE,FALSE,1092,21,0.47345675,76127.0392,-3872.960803,2,21,45 - 2017,16.2,FALSE
2017/11/10,65,FALSE,top-shelf,FALSE,FALSE,1365,21,0.45530001,82466.83549,2466.83549,3,29,45 - 2017,16.2,FALSE
2017/11/11,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.614130436,72848.61781,-7151.382192,1,27,46 - 2017,14,TRUE
2017/11/12,38,FALSE,mid-shelf,FALSE,FALSE,798,21,0.306134891,77688.42489,-2311.575105,2,22,46 - 2017,14,TRUE
2017/11/13,40,FALSE,mid-shelf,FALSE,FALSE,840,21,0.472627311,76816.8153,-3183.184702,2,27,46 - 2017,14,TRUE
2017/11/14,27,FALSE,mid-shelf,FALSE,FALSE,567,21,0.544905895,75026.47287,-4973.527132,1,22,46 - 2017,14,TRUE
2017/11/15,40,FALSE,mid-shelf,FALSE,FALSE,840,21,0.37174225,67806.72812,-12193.27188,1,33,46 - 2017,14,TRUE
2017/11/16,32,FALSE,mid-shelf,FALSE,FALSE,672,21,0.598009237,85536.50248,5536.502476,4,29,46 - 2017,14,TRUE
2017/11/17,48,FALSE,mid-shelf,FALSE,FALSE,1008,21,0.544065433,83721.95508,3721.955085,3,25,46 - 2017,14,TRUE
2017/11/18,53,FALSE,mid-shelf,FALSE,FALSE,1113,21,0.47103245,87906.14705,7906.147047,4,34,47 - 2017,14,TRUE
2017/11/19,82,TRUE,top-shelf,TRUE,FALSE,1549.8,18.9,0.590923389,69747.76923,-10252.23077,1,34,47 - 2017,14,TRUE
2017/11/20,67,TRUE,top-shelf,TRUE,FALSE,1266.3,18.9,0.553381456,91015.40322,11015.40322,4,32,47 - 2017,14,TRUE
2017/11/21,60,TRUE,top-shelf,TRUE,FALSE,1134,18.9,0.597346491,90950.01274,10950.01274,4,28,47 - 2017,14,TRUE
2017/11/22,57,TRUE,top-shelf,TRUE,FALSE,1077.3,18.9,0.529008764,66481.83676,-13518.16324,1,24,47 - 2017,14,TRUE
2017/11/23,56,TRUE,top-shelf,TRUE,FALSE,1058.4,18.9,0.586462162,74817.07828,-5182.921724,1,27,47 - 2017,14,TRUE
2017/11/24,73,TRUE,top-shelf,TRUE,FALSE,1379.7,18.9,0.552487429,76370.19158,-3629.808416,2,26,47 - 2017,14,TRUE
2017/11/25,79,TRUE,top-shelf,TRUE,FALSE,1493.1,18.9,0.486459808,74281.85465,-5718.145352,1,26,48 - 2017,16.2,FALSE
2017/11/26,63,FALSE,top-shelf,FALSE,FALSE,1323,21,0.444696198,99290.05301,19290.05301,4,30,48 - 2017,16.2,FALSE
2017/11/27,59,FALSE,top-shelf,FALSE,FALSE,1239,21,0.34834769,83562.90526,3562.905264,3,28,48 - 2017,16.2,FALSE
2017/11/28,60,FALSE,top-shelf,FALSE,FALSE,1260,21,0.538373692,80267.34173,267.3417295,3,26,48 - 2017,16.2,FALSE
2017/11/29,55,FALSE,top-shelf,FALSE,FALSE,1155,21,0.345133452,91432.23665,11432.23665,4,32,48 - 2017,16.2,FALSE
2017/11/30,48,FALSE,top-shelf,FALSE,FALSE,1008,21,0.405682369,70446.35431,-9553.645691,1,24,48 - 2017,16.2,FALSE
2017/12/01,53,FALSE,top-shelf,FALSE,FALSE,1113,21,0.526802803,66560.1867,-13439.8133,1,20,48 - 2017,16.2,FALSE
2017/12/02,59,FALSE,top-shelf,FALSE,FALSE,1239,21,0.385625207,78036.06336,-1963.93664,2,32,49 - 2017,14,TRUE
2017/12/03,28,FALSE,bottom-shelf,FALSE,FALSE,588,21,0.481758431,88111.23163,8111.231634,4,28,49 - 2017,14,TRUE
2017/12/04,25,FALSE,bottom-shelf,FALSE,FALSE,525,21,0.366255343,79176.16927,-823.830734,2,23,49 - 2017,14,TRUE
2017/12/05,29,FALSE,bottom-shelf,FALSE,FALSE,609,21,0.471666707,77183.77149,-2816.228514,2,31,49 - 2017,14,TRUE
2017/12/06,43,FALSE,bottom-shelf,FALSE,FALSE,903,21,0.453707792,81112.83517,1112.835175,3,34,49 - 2017,14,TRUE
2017/12/07,26,FALSE,bottom-shelf,FALSE,FALSE,546,21,0.509753437,75872.98914,-4127.010856,2,25,49 - 2017,14,TRUE
2017/12/08,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.533326186,85113.56252,5113.562519,4,29,49 - 2017,14,TRUE
2017/12/09,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.503582814,77237.01826,-2762.981744,2,24,50 - 2017,14,TRUE
2017/12/10,55,FALSE,top-shelf,FALSE,FALSE,1155,21,0.458846759,70585.90901,-9414.090986,1,32,50 - 2017,14,TRUE
2017/12/11,49,FALSE,top-shelf,FALSE,FALSE,1029,21,0.548402912,70463.39381,-9536.60619,1,34,50 - 2017,14,TRUE
2017/12/12,31,FALSE,top-shelf,FALSE,FALSE,651,21,0.603559827,68986.66921,-11013.33079,1,22,50 - 2017,14,TRUE
2017/12/13,24,FALSE,top-shelf,FALSE,FALSE,504,21,0.425816671,90446.25046,10446.25046,4,19,50 - 2017,14,TRUE
2017/12/14,34,FALSE,top-shelf,FALSE,FALSE,714,21,0.520543311,70318.80878,-9681.191224,1,23,50 - 2017,14,TRUE
2017/12/15,42,FALSE,top-shelf,FALSE,FALSE,882,21,0.483209695,68790.00365,-11209.99635,1,21,50 - 2017,14,TRUE
2017/12/16,43,FALSE,top-shelf,FALSE,FALSE,903,21,0.317563244,71427.48881,-8572.511192,1,25,51 - 2017,14,TRUE
2017/12/17,44,TRUE,bottom-shelf,FALSE,FALSE,831.6,18.9,0.343042538,80912.3294,912.3293975,3,29,51 - 2017,14,TRUE
2017/12/18,37,TRUE,bottom-shelf,FALSE,FALSE,699.3,18.9,0.502053526,79259.31745,-740.6825533,2,31,51 - 2017,14,TRUE
2017/12/19,26,TRUE,bottom-shelf,FALSE,FALSE,491.4,18.9,0.595627065,74264.88541,-5735.114593,1,30,51 - 2017,14,TRUE
2017/12/20,25,TRUE,bottom-shelf,FALSE,FALSE,472.5,18.9,0.458264727,85892.0408,5892.040799,4,27,51 - 2017,14,TRUE
2017/12/21,34,TRUE,bottom-shelf,FALSE,FALSE,642.6,18.9,0.54880029,84430.50842,4430.508418,3,25,51 - 2017,14,TRUE
2017/12/22,47,TRUE,bottom-shelf,FALSE,FALSE,888.3,18.9,0.638766457,75530.37453,-4469.625468,2,30,51 - 2017,14,TRUE
2017/12/23,52,TRUE,bottom-shelf,FALSE,FALSE,982.8,18.9,0.175192966,91725.08726,11725.08726,4,32,52 - 2017,16.2,FALSE
2017/12/24,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.626024431,72426.24409,-7573.755907,1,22,52 - 2017,16.2,FALSE
2017/12/25,4,FALSE,bottom-shelf,FALSE,FALSE,84,21,0.504082098,93197.89228,13197.89228,4,33,52 - 2017,16.2,FALSE
2017/12/26,46,FALSE,bottom-shelf,FALSE,TRUE,966,21,0.524743877,72562.41308,-7437.586917,1,30,52 - 2017,16.2,FALSE
2017/12/27,56,FALSE,bottom-shelf,FALSE,FALSE,1176,21,0.550036866,79952.17062,-47.82938027,2,34,52 - 2017,16.2,FALSE
2017/12/28,50,FALSE,bottom-shelf,FALSE,FALSE,1050,21,0.56197581,77951.94947,-2048.050527,2,32,52 - 2017,16.2,FALSE
2017/12/29,36,FALSE,bottom-shelf,FALSE,FALSE,756,21,0.505896188,88910.25744,8910.257439,4,27,52 - 2017,16.2,FALSE
2017/12/30,45,FALSE,bottom-shelf,FALSE,FALSE,945,21,0.504954648,76548.96305,-3451.036952,2,28,53 - 2017,16.2,FALSE
